date,avg_price,year_month,geography,type,prices_total_volume,units_4046,units_4225,units_4770,total_bags,s_bags,l_bags,xl_bags,pcp,tavg,pdsi,phdi,zndx,pmdi,cdd,sp01,sp02,sp03,sp06,sp09,sp12,sp24,tmin,tmax
2/25/2018,1.68,2/1/2018,Chicago,organic,36432.65,246.73,29263.75,0,6922.17,6908.84,13.33,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/18/2018,1.76,2/1/2018,StLouis,organic,7007.39,1253.21,756.65,3.53,4994,2970,2024,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/18/2018,1.44,2/1/2018,Columbus,organic,7807.21,434.86,1521.43,0,5850.92,5850.92,0,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/18/2018,1.21,2/1/2018,Pittsburgh,conventional,121002.8,32928.15,18278.91,1037.34,68758.4,40103.96,28647.77,6.67,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/11/2018,1.7,2/1/2018,LasVegas,organic,9399.33,1244.97,1641.29,0,6513.07,6503.74,9.33,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/25/2018,0.67,2/1/2018,Houston,conventional,1657524.28,855570.87,147837.21,3976.08,650140.12,544537,105365.34,237.78,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/4/2018,1.46,2/1/2018,Portland,organic,35123.48,2697.49,4591.06,0,27834.93,1185.52,26586.83,62.58,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/25/2018,1.48,2/1/2018,Nashville,organic,10360.85,43.33,2258.33,0,8059.19,3862.2,4196.99,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/11/2018,1.25,2/1/2018,GrandRapids,organic,8859.53,11.55,2034.77,0,6813.21,6813.21,0,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/4/2018,1.41,2/1/2018,SouthCentral,organic,135996.73,29097.18,3815.01,0,103084.54,96116.6,6967.94,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/25/2018,1.57,2/1/2018,Plains,organic,76998.78,5465.58,18240.36,0,53292.84,35159.1,18133.74,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/25/2018,1.78,2/1/2018,Sacramento,organic,9497.75,2169.03,4285.39,0,3043.33,3036.67,6.66,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/25/2018,1.09,2/1/2018,Boise,conventional,113183.43,42116.22,7518.83,11798.39,51749.99,17586.21,33806.52,357.26,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/18/2018,1.43,2/1/2018,Albany,organic,7566.17,4314.3,251.85,0,3000.02,3000.02,0,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/25/2018,1.19,2/1/2018,GreatLakes,conventional,3920643.53,663042.81,1184034.99,408305.47,1665260.26,1129063.14,433394.02,102803.1,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/4/2018,1.51,2/1/2018,Denver,organic,16458.72,3746.88,496.84,23.49,12191.51,12101.76,89.75,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/11/2018,1.01,2/1/2018,Richmond/Norfolk,conventional,292742.42,73304.78,95360.46,1648.41,122428.77,107274.6,14805.83,348.34,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/18/2018,1.51,2/1/2018,Phoenix/Tucson,organic,18386.3,2832.82,3012.13,0,12541.35,12509.06,32.29,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/11/2018,1.16,2/1/2018,Spokane,conventional,95011.27,25569.06,24035.03,453.07,44954.11,21460.59,23406.38,87.14,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/18/2018,1.45,2/1/2018,Richmond/Norfolk,organic,14413.06,468.13,3416.33,60.67,10467.93,10254.64,213.29,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/11/2018,1.27,2/1/2018,NewYork,conventional,2051389.99,169218.18,1319012.42,1222.29,561937.1,539237.71,21409.81,1289.58,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/25/2018,1.34,2/1/2018,Charlotte,conventional,249254.23,63442.49,91258.71,5678.86,88874.17,86338.79,2535.38,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/4/2018,1.38,2/1/2018,Hartford/Springfield,conventional,427950.71,11605.62,345582.17,1100.67,69662.25,67967.4,1438.65,256.2,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/25/2018,1.39,2/1/2018,Denver,organic,36823.42,8387.3,751.32,24.81,27659.99,26783.45,876.54,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/18/2018,1.2,2/1/2018,GreatLakes,conventional,3351722.04,639056.82,856103.82,251048.73,1605512.67,1146466.95,412433.13,46612.59,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/11/2018,1.39,2/1/2018,NorthernNewEngland,organic,22495.69,0,176.23,0,22319.46,22319.46,0,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/18/2018,1.83,2/1/2018,Charlotte,organic,12417.57,22.67,5878.08,232.08,6284.74,5981.3,303.44,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/18/2018,1.28,2/1/2018,Spokane,conventional,79223.81,21659.59,22242.85,495.67,34825.7,24328.12,10453.84,43.74,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/11/2018,1.05,2/1/2018,GreatLakes,conventional,4104031.93,998859.86,1221482.58,336456.51,1547232.98,1080233.43,398603.44,68396.11,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/18/2018,1.06,2/1/2018,Louisville,conventional,101522.07,21211.55,21287.42,197.27,58825.83,33930.79,24059.49,835.55,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/11/2018,1.4,2/1/2018,Miami/FtLauderdale,organic,9320.83,139.48,429.95,0,8751.4,8423.13,328.27,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/18/2018,1.06,2/1/2018,SanFrancisco,conventional,1149074.92,193705.48,835774.38,2425.38,117169.68,113216.42,316.78,3636.48,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/25/2018,1.69,2/1/2018,StLouis,organic,7970.31,1546.57,774.53,0,5649.21,3548.89,2100.32,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/18/2018,1.02,2/1/2018,NewOrleans/Mobile,conventional,306966.07,173296.43,24837.13,1962,106870.51,94229.99,12303.85,336.67,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/25/2018,1.13,2/1/2018,Plains,conventional,2115879.93,879720.97,527659.45,9044.15,699455.36,641489.04,57064.05,902.27,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/25/2018,1.16,2/1/2018,Spokane,conventional,97120.83,21800.62,24410.77,555,50354.44,21906.42,28350.8,97.22,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/11/2018,1.43,2/1/2018,Phoenix/Tucson,organic,19026.47,2657.19,2889.56,0,13479.72,13442.8,36.92,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/11/2018,1.3,2/1/2018,Boston,conventional,834304.52,23220.89,703749.06,6620.69,100713.88,86124.35,13366.2,1223.33,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/4/2018,1.62,2/1/2018,Atlanta,organic,11900.41,384.29,4042.55,0,7473.57,5731.98,1741.59,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/4/2018,0.76,2/1/2018,NewOrleans/Mobile,conventional,521184.22,352425.87,40674.51,2373.28,125710.56,114300.77,11056.46,353.33,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/18/2018,1.36,2/1/2018,Dallas/FtWorth,organic,25380.68,4546.52,787.2,0,20046.96,19653.07,393.89,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/4/2018,0.8,2/1/2018,Nashville,conventional,391780.25,186689.66,15471.74,466.2,189152.65,141976.99,45308.77,1866.89,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/25/2018,1.82,2/1/2018,California,organic,179041.72,28991.22,83730.03,0,66320.47,66273.89,46.58,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/18/2018,0.78,2/1/2018,SouthCentral,conventional,7057862,3904868.07,1066061.08,25700.92,2061231.93,1513446.56,496221.25,51564.12,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/4/2018,0.67,2/1/2018,Dallas/FtWorth,conventional,1885401.44,855815.37,340887.07,6655.47,682043.53,583353.2,86725.24,11965.09,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/25/2018,2.05,2/1/2018,Hartford/Springfield,organic,15721.06,213.6,7229.28,0,8278.18,8278.18,0,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/11/2018,1.45,2/1/2018,Albany,conventional,121804.36,8183.48,95548.47,61,18011.41,13264.91,4295.39,451.11,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/4/2018,0.67,2/1/2018,Detroit,conventional,880540.45,167512.7,287359.89,60027.97,365639.89,266930.49,89516.48,9192.92,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/11/2018,1.85,2/1/2018,Boston,organic,24728.12,3.67,1795.79,3.67,22924.99,19367.62,3557.37,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/25/2018,0.97,2/1/2018,West,conventional,7408451.31,2154414.96,1740237.35,117766.27,3396032.73,1164132.42,2205336.14,26564.17,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/4/2018,1.5,2/1/2018,Harrisburg/Scranton,organic,21055.52,322.53,300.03,6.03,20426.93,20329.15,97.78,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/18/2018,1.28,2/1/2018,Buffalo/Rochester,conventional,144087.48,10951.83,66055.96,74.08,67005.61,32089.56,34562.71,353.34,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/18/2018,1.23,2/1/2018,Southeast,conventional,4082887.98,2267185.54,315802.19,16241.89,1483658.36,996473.57,475690.59,11494.2,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/25/2018,1.41,2/1/2018,Boston,conventional,527274.99,19622.47,376506.86,1796.38,129349.28,112254.26,15890.58,1204.44,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/4/2018,1.79,2/1/2018,LasVegas,organic,9503.13,1479.32,1512.78,0,6511.03,6465.39,45.64,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/11/2018,1.53,2/1/2018,Baltimore/Washington,organic,46355.69,1457.17,9060.57,68.22,35769.73,35769.73,0,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/11/2018,1.6,2/1/2018,Midsouth,organic,157203.29,2778.55,41083.21,661.32,112680.21,108074.63,4605.58,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/11/2018,1.1,2/1/2018,Raleigh/Greensboro,conventional,367903.88,106372.21,91013.42,5010.88,165507.37,156789.32,8718.05,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/11/2018,1.68,2/1/2018,Philadelphia,organic,20349.55,1481.13,2510.65,13.13,16344.64,16333.54,11.1,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/4/2018,1.62,2/1/2018,Jacksonville,organic,2838.38,57.22,465.58,0,2315.58,2008.9,306.68,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/18/2018,1.88,2/1/2018,Sacramento,organic,8499.84,2140.53,3537.09,0,2822.22,2818.89,3.33,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/11/2018,1.1,2/1/2018,Midsouth,conventional,3803512.06,1000333.25,1266291.36,24733.63,1512153.82,1303270.27,199986.79,8896.76,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/18/2018,1.06,2/1/2018,Roanoke,conventional,155902.21,34945.28,34511.48,261,86184.45,58311.72,27101.62,771.11,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/18/2018,2.05,2/1/2018,SanDiego,organic,17875.93,946.25,10002.06,0,6927.62,6917.62,10,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/4/2018,1.22,2/1/2018,Northeast,conventional,7508650.27,480603.9,5402444.45,14403.38,1611198.54,1275859.94,329682.23,5656.37,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/18/2018,1.43,2/1/2018,Albany,conventional,85630.24,5499.73,61661.76,75,18393.75,15677.67,2336.08,380,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/25/2018,1.38,2/1/2018,NorthernNewEngland,conventional,399308.69,22334.63,293596.94,1398.78,81978.34,37405.1,43809.91,763.33,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/18/2018,1.39,2/1/2018,NewOrleans/Mobile,organic,9239.49,290.98,188.28,0,8760.23,8156.67,603.56,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/25/2018,1.78,2/1/2018,Cincinnati/Dayton,organic,15097.8,736.69,4538.31,0,9822.8,2275.92,7546.88,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/4/2018,0.91,2/1/2018,Plains,conventional,3316494.76,1609104.94,827998.81,9830.1,869560.91,678696.23,190573.14,291.54,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/25/2018,1.49,2/1/2018,GreatLakes,organic,176612.49,4528.42,51477.74,0,119576.4,86332.21,33244.19,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/18/2018,1.36,2/1/2018,Pittsburgh,organic,15123.96,963.42,32.46,0,14128.08,14124.75,3.33,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/4/2018,1.37,2/1/2018,Dallas/FtWorth,organic,28070.22,4977.37,561.14,0,22531.71,22281.2,250.51,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/25/2018,1.64,2/1/2018,Spokane,organic,4720.69,269.06,1496.26,0,2955.37,747.5,2207.87,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/4/2018,0.76,2/1/2018,WestTex/NewMexico,conventional,1272039.8,531469.08,368948.26,13078.2,358544.26,127833.03,229786.03,925.2,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/4/2018,0.81,2/1/2018,GreatLakes,conventional,7094764.73,1410647.88,2875747.93,667141.61,2141227.31,1436877.51,573049.04,131300.76,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/4/2018,1.63,2/1/2018,Philadelphia,organic,27035.57,2687.03,3164.38,20.63,21163.53,21162.15,1.38,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/11/2018,1.87,2/1/2018,Sacramento,organic,7802.04,2208.31,3192.62,0,2401.11,2401.11,0,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/25/2018,1.57,2/1/2018,TotalUS,organic,1459852.55,122912.97,340374.83,1063.32,994471.5,765056.82,229158.56,256.12,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/18/2018,1.33,2/1/2018,Tampa,conventional,442206.63,274990.42,33938.4,1121.33,132156.48,82223.49,49809.66,123.33,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/4/2018,0.87,2/1/2018,TotalUS,conventional,62505646.52,21620180.9,20445501.03,1066830.22,19373134.37,13384586.8,5719096.61,269450.96,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/4/2018,0.96,2/1/2018,Midsouth,conventional,5286412.87,1259113.31,1697962.55,30102.36,2299234.65,2012145.29,280722.16,6367.2,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/25/2018,1.22,2/1/2018,Seattle,conventional,636462.47,86796.33,173328.81,710.13,375627.2,113771.59,260807.35,1048.26,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/18/2018,1.49,2/1/2018,Roanoke,organic,7517.03,154.15,2182.81,0,5180.07,5021.41,158.66,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/11/2018,1.44,2/1/2018,Roanoke,organic,8863.94,115.82,1767.7,0,6980.42,5962.17,1018.25,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/11/2018,1.3,2/1/2018,Syracuse,conventional,78222.88,8860.55,46499.73,87.27,22775.33,12967.57,9807.76,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/18/2018,1.42,2/1/2018,Baltimore/Washington,conventional,796515.52,92816.97,487724.44,4694.08,211280.03,206322.72,4030.64,926.67,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/25/2018,1.37,2/1/2018,Baltimore/Washington,conventional,836294.71,104218.01,479773.13,4765.7,247537.87,243370.62,3930.59,236.66,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/18/2018,1.31,2/1/2018,Northeast,conventional,4112725.9,371846.83,2539306.99,6573.57,1194998.51,976712.55,207823.43,10462.53,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/11/2018,0.93,2/1/2018,West,conventional,7463494.79,2646176.67,1633418.28,109146.92,3074752.92,1203367.03,1856207.85,15178.04,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/25/2018,1.57,2/1/2018,Columbus,organic,7371.84,470.96,1510.35,0,5390.53,4640.71,749.82,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/11/2018,0.93,2/1/2018,SanDiego,conventional,558926.47,222366.32,136214.59,16577.9,183767.66,175708.38,5873.73,2185.55,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/18/2018,1.37,2/1/2018,Philadelphia,organic,75418.33,13696.39,42602.91,16.97,19102.06,19085.96,16.1,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/18/2018,1.13,2/1/2018,LasVegas,conventional,325042.62,60956.79,107433.65,6230.52,150421.66,74636.88,75331.45,453.33,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/25/2018,1.28,2/1/2018,Albany,conventional,104278.89,10368.77,59723.32,48,34138.8,30126.31,3702.49,310,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/18/2018,1.86,2/1/2018,Seattle,organic,40425.93,1033.98,12852.51,33.58,26505.86,11523.9,14950.62,31.34,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/25/2018,1.06,2/1/2018,Atlanta,conventional,586240.44,257877.67,35083.86,1579.38,291699.53,201139.31,88126.43,2433.79,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/11/2018,1.41,2/1/2018,Baltimore/Washington,conventional,900558.38,112222.95,545365.67,4700.52,238269.24,233808.41,4287.5,173.33,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/11/2018,1.05,2/1/2018,SouthCarolina,conventional,452805.55,213633.63,65654.71,3577.01,169940.2,126052.2,40667.08,3220.92,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/11/2018,1.48,2/1/2018,Hartford/Springfield,conventional,352731.83,14675.9,270215.97,208.1,67631.86,65856.28,744.47,1031.11,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/25/2018,1.6,2/1/2018,Miami/FtLauderdale,organic,10821.89,652.89,894.42,0,9274.58,7767.78,1506.8,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
2/4/2018,1.21,2/1/2018,GrandRapids,organic,8320.22,15.77,626.63,0,7677.82,7677.82,0,0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59
