,date,avg_price,geography,type,units_4046,units_4225,units_4770,s_bags,l_bags,xl_bags,pcp,tavg,pdsi,phdi,zndx,pmdi,cdd,sp01,sp02,sp03,sp06,sp09,sp12,sp24,tmin,tmax,year,month
5418,2018-01-28,0.82,Dallas/FtWorth,conventional,781164.88,187033.59,5596.69,378776.69,80095.8,427.71,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5419,2018-01-07,2.18,Sacramento,organic,2187.59,2577.71,0.0,1746.67,0.0,0.0,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5420,2018-01-21,1.86,Raleigh/Greensboro,organic,167.64,5921.25,176.32,8026.25,336.02,0.0,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5421,2018-01-01,1.48,Denver,organic,4400.94,482.72,12.67,12128.68,881.7,0.0,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5422,2018-01-01,1.47,Albany,conventional,2622.7,101135.53,20.25,5556.98,4178.96,0.0,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5423,2018-01-07,1.43,Seattle,conventional,116665.02,133127.64,1132.42,164408.65,58738.83,232.59,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5424,2018-01-07,1.38,Pittsburgh,organic,1016.81,6.6,0.0,12855.03,0.0,0.0,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5425,2018-01-21,1.11,Roanoke,conventional,32866.66,52406.08,271.62,61172.35,29271.28,13.33,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5426,2018-01-21,1.54,Albany,organic,14.67,253.01,0.0,3078.86,0.0,0.0,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5427,2018-01-01,0.84,Detroit,conventional,146333.69,91027.9,25276.56,161600.45,41058.72,2286.98,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5428,2018-01-14,1.09,Roanoke,conventional,35632.0,58767.29,184.49,62260.15,32827.64,0.0,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5429,2018-01-07,1.03,Richmond/Norfolk,conventional,96040.45,94172.95,1657.28,99730.22,8633.89,0.0,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5430,2018-01-14,1.2,Indianapolis,conventional,42103.61,39886.19,14213.38,87576.92,4431.35,19.94,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5431,2018-01-01,1.9,Hartford/Springfield,organic,59.88,6811.37,0.0,8600.51,0.0,0.0,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5432,2018-01-28,1.78,Boise,organic,52.42,580.64,0.0,294.66,1490.43,1.49,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5433,2018-01-01,1.4,Pittsburgh,organic,941.87,13.2,0.0,9696.89,0.0,0.0,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5434,2018-01-28,1.99,Sacramento,organic,2280.4,3098.0,0.0,2253.33,0.0,0.0,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5435,2018-01-14,1.18,Detroit,conventional,94963.97,60826.16,13812.28,162745.09,36032.53,1248.07,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5436,2018-01-28,1.18,Louisville,conventional,9754.12,34513.14,262.76,31382.0,20628.88,5.66,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5437,2018-01-21,1.1,Atlanta,conventional,288131.95,56731.74,1612.56,158655.8,128969.24,5320.0,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5438,2018-01-28,1.19,Syracuse,organic,30.09,128.49,0.0,5670.94,564.06,0.0,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5439,2018-01-28,1.51,Cincinnati/Dayton,organic,702.32,4805.49,0.0,3133.44,6386.22,0.0,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5440,2018-01-01,0.89,WestTex/NewMexico,conventional,347248.16,158559.97,5628.28,78402.09,137088.87,96.66,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5441,2018-01-21,1.69,Plains,organic,3266.67,17088.92,9.85,32422.77,13047.18,0.0,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5442,2018-01-07,0.91,Cincinnati/Dayton,conventional,98045.53,37713.62,18889.29,130642.78,18046.8,254.9,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5443,2018-01-07,1.97,NewYork,organic,6158.73,19251.81,47.04,57180.39,0.0,0.0,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5444,2018-01-14,1.55,Orlando,organic,86.64,639.81,0.0,5926.66,6.66,0.0,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5445,2018-01-07,1.28,Buffalo/Rochester,conventional,8645.3,92302.56,56.67,12248.04,48624.19,0.0,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5446,2018-01-14,1.3,Pittsburgh,conventional,40292.71,22648.55,1560.23,42859.85,10122.48,0.0,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5447,2018-01-14,1.71,Cincinnati/Dayton,organic,610.29,5917.68,0.0,4369.52,8536.87,0.0,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5448,2018-01-28,0.92,Cincinnati/Dayton,conventional,78131.98,27858.19,11786.66,155062.73,9071.23,2.7,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5449,2018-01-14,1.39,Baltimore/Washington,organic,1264.25,10025.87,105.72,54746.77,6.66,0.0,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5450,2018-01-28,1.7,Spokane,organic,195.24,1169.26,0.0,535.55,2400.71,0.0,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5451,2018-01-28,1.29,NorthernNewEngland,organic,0.0,383.92,0.0,49904.71,0.0,0.0,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5452,2018-01-01,1.35,Philadelphia,conventional,17238.97,210750.82,276.38,79090.96,27426.45,0.0,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5453,2018-01-14,1.42,NorthernNewEngland,conventional,11067.05,322712.21,2011.52,29827.25,53758.59,0.0,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5454,2018-01-14,1.63,GrandRapids,conventional,2444.54,60928.74,30487.47,27912.73,1824.11,9119.06,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5455,2018-01-14,0.9,WestTex/NewMexico,conventional,463945.73,188126.02,11227.47,125408.69,162040.02,206.67,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5456,2018-01-21,1.01,Pittsburgh,conventional,83017.19,32323.3,2721.64,36503.46,28781.78,0.0,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5457,2018-01-28,1.17,Buffalo/Rochester,organic,232.33,150.46,0.0,11059.23,1963.93,0.0,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5458,2018-01-01,1.45,Indianapolis,organic,200.76,1231.56,0.0,5566.32,2438.4,0.0,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5459,2018-01-01,1.36,Cincinnati/Dayton,organic,483.32,4217.86,0.0,7802.06,1991.96,0.0,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5460,2018-01-21,1.23,Buffalo/Rochester,organic,309.8,119.81,0.0,3581.4,3277.57,0.0,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5461,2018-01-14,0.93,Dallas/FtWorth,conventional,677477.52,316020.36,7862.07,240134.19,91381.56,304.98,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5462,2018-01-28,1.27,Buffalo/Rochester,conventional,8099.96,76070.49,96.23,12060.74,62156.06,154.44,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5463,2018-01-21,1.81,Boise,organic,41.05,577.32,0.0,284.43,1541.86,1.47,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5464,2018-01-14,1.15,Boise,conventional,49335.23,7414.97,8298.95,19135.96,26830.36,97.64,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5465,2018-01-21,1.87,WestTex/NewMexico,organic,1191.92,2452.79,727.94,9351.8,42.31,0.0,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5466,2018-01-07,1.04,LosAngeles,conventional,1275098.12,354221.03,91230.73,940327.03,18317.46,46662.07,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5467,2018-01-21,1.59,Harrisburg/Scranton,organic,225.43,166.81,19.2,15410.91,6.68,0.0,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5468,2018-01-14,1.31,Sacramento,conventional,144109.69,299605.5,1249.15,52486.47,754.65,6063.77,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5469,2018-01-01,0.94,Spokane,conventional,30325.05,36245.2,501.63,24405.56,6544.94,63.96,3.33,48.9,-3.13,-3.13,-2.34,-3.13,8,-0.12,-1.22,-0.87,-1.07,-1.22,-0.05,0.81,39.1,58.6,2018,Jan
5470,2018-02-25,1.25,SouthCarolina,conventional,178666.56,70216.92,3960.77,119270.49,30146.09,3428.18,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5471,2018-02-04,1.5,Sacramento,organic,2722.6,4194.0,0.0,1796.66,0.0,0.0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5472,2018-02-11,0.85,LosAngeles,conventional,1497227.27,412653.41,79663.02,1271672.84,20164.55,42501.29,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5473,2018-02-11,1.42,Columbus,organic,445.67,1117.03,0.0,7086.27,321.69,0.0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5474,2018-02-25,1.42,Richmond/Norfolk,organic,485.27,3316.06,59.58,11982.32,2179.8,0.0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5475,2018-02-25,1.34,Dallas/FtWorth,organic,3998.07,635.53,0.0,17839.97,1046.79,0.0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5476,2018-02-04,0.87,Denver,conventional,234985.26,468889.32,11698.36,88502.27,577453.53,0.0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5477,2018-02-18,1.58,NorthernNewEngland,organic,0.0,195.2,0.0,29504.69,0.0,0.0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5478,2018-02-11,1.4,Seattle,conventional,98161.81,129399.46,631.78,136973.79,103420.83,348.36,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5479,2018-02-04,0.88,Chicago,conventional,257095.68,1235325.42,158735.41,91953.59,59112.77,423.48,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5480,2018-02-25,1.05,LasVegas,conventional,76253.45,109855.16,6642.99,76321.56,82977.1,483.33,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5481,2018-02-25,1.38,Pittsburgh,organic,880.24,33.16,0.0,11933.31,6.67,0.0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5482,2018-02-18,1.24,NewYork,conventional,87283.86,909950.56,885.94,392965.43,20809.09,1792.5,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5483,2018-02-25,1.56,Roanoke,organic,194.34,2044.25,0.0,5548.04,2381.79,0.0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5484,2018-02-18,1.31,Orlando,conventional,246434.79,23807.51,1357.35,83331.83,41450.24,186.66,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5485,2018-02-11,0.82,Columbus,conventional,79239.58,26356.05,2998.74,73393.34,34338.97,2003.02,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5486,2018-02-04,1.04,Seattle,conventional,189717.79,289707.88,853.2,115360.8,312387.51,1100.42,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5487,2018-02-11,1.65,Chicago,organic,409.68,26524.51,0.0,11261.31,6.67,0.0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5488,2018-02-11,1.48,Orlando,organic,228.09,909.96,0.0,7405.55,944.34,0.0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5489,2018-02-11,0.9,LasVegas,conventional,89138.42,145487.36,5018.6,71692.87,122026.15,446.44,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5490,2018-02-04,1.62,Chicago,organic,313.29,32668.25,0.0,13975.3,0.0,0.0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5491,2018-02-04,1.63,WestTex/NewMexico,organic,2046.96,1529.2,0.0,13066.82,431.85,0.0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5492,2018-02-11,0.92,Detroit,conventional,123642.25,73381.42,26265.23,156008.05,42872.58,13214.92,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5493,2018-02-11,1.92,NewYork,organic,6604.28,15647.94,863.92,55116.51,1645.18,0.0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5494,2018-02-18,1.31,Jacksonville,conventional,103477.92,10571.97,409.49,34243.08,36218.18,83.33,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5495,2018-02-25,1.3,Syracuse,organic,154.36,133.07,0.0,1645.95,2229.58,0.0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5496,2018-02-18,1.59,Louisville,organic,0.0,1076.45,0.0,975.57,12.88,0.0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5497,2018-02-11,0.75,WestTex/NewMexico,conventional,544075.54,189862.1,7194.15,113338.76,215753.74,1727.77,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5498,2018-02-04,0.98,Miami/FtLauderdale,conventional,897435.51,118495.93,2277.74,111637.21,180761.79,63.33,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5499,2018-02-04,1.47,Columbus,organic,587.11,1186.62,0.0,5453.09,195.33,0.0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5500,2018-02-11,0.87,Louisville,conventional,37508.86,30307.97,307.16,42692.52,19050.04,700.0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5501,2018-02-04,0.84,SanFrancisco,conventional,459981.14,1113987.54,2886.78,126171.02,282.38,2942.19,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5502,2018-02-04,1.58,Nashville,organic,54.15,2042.32,0.0,2310.41,702.36,0.0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5503,2018-02-11,1.0,Orlando,conventional,346562.74,36818.09,1200.04,74552.03,57051.8,220.0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5504,2018-02-11,1.4,Houston,organic,5208.72,60.53,0.0,19029.73,86.67,0.0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5505,2018-02-04,1.14,Seattle,organic,1345.94,32088.04,85.31,1998.66,88880.93,260.67,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5506,2018-02-11,1.36,Richmond/Norfolk,organic,365.59,2906.21,44.28,13970.51,763.65,0.0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5507,2018-02-25,1.56,Philadelphia,organic,4302.81,8227.53,4.2,19011.11,3.33,0.0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5508,2018-02-25,1.73,Jacksonville,organic,106.24,915.35,0.0,2877.78,1089.38,0.0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5509,2018-02-11,1.4,GrandRapids,conventional,3619.4,80530.3,42489.31,25201.76,2735.5,13028.33,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5510,2018-02-18,1.2,Plains,conventional,772199.5,506014.94,6634.13,422152.59,99678.78,353.32,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5511,2018-02-25,1.41,SouthCentral,organic,20045.22,4781.58,0.0,87202.79,14877.02,0.0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5512,2018-02-25,0.99,Sacramento,conventional,199926.0,308881.68,1158.23,72189.31,1982.31,5422.06,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5513,2018-02-18,0.68,Houston,conventional,931553.8,160780.41,4045.42,372117.42,103276.45,291.11,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5514,2018-02-18,1.11,Detroit,conventional,70416.79,33890.23,18889.7,177738.87,48953.96,12077.42,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5515,2018-02-18,1.05,Nashville,conventional,96889.96,9241.74,323.04,84042.09,37977.78,1608.89,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5516,2018-02-25,1.28,Raleigh/Greensboro,conventional,91255.51,120240.34,5425.62,119370.42,7291.64,0.0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5517,2018-02-18,1.56,WestTex/NewMexico,organic,1892.05,1928.36,0.0,13553.53,223.18,0.0,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5518,2018-02-11,1.06,Plains,conventional,957709.32,540048.54,6998.12,526134.96,167565.02,541.2,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5519,2018-02-11,1.27,Buffalo/Rochester,conventional,12749.59,74595.11,84.21,41236.05,21391.46,1001.11,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5520,2018-02-04,0.79,Indianapolis,conventional,90305.67,110035.27,12010.66,95765.52,25974.12,1351.17,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5521,2018-02-25,0.98,NewOrleans/Mobile,conventional,221362.46,38254.71,2432.0,97659.22,13202.16,256.67,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
5522,2018-02-11,0.7,SouthCentral,conventional,3886584.49,917502.14,24745.18,2589009.32,574460.87,51663.41,0.57,46.6,-4.15,-4.15,-4.01,-4.15,0,-1.6,-1.1,-1.98,-1.7,-1.72,-1.5,0.68,34.2,59.0,2018,Feb
