,date,avg_price,geography,units_4046,units_4225,units_4770,s_bags,l_bags,xl_bags,pcp,tavg,pdsi,phdi,zndx,pmdi,cdd,sp01,sp02,sp03,sp06,sp09,sp12,sp24,tmin,tmax
6766,2019-10-27,1.34,Orlando,71.55,0.0,0.0,7594.45,0.0,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6767,2019-10-06,1.92,SanFrancisco,10257.64,6564.29,10.39,33187.02,108.86,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6768,2019-10-20,1.52,Plains,2947.67,6440.91,155.15,43099.29,10477.89,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6769,2019-10-06,1.18,Dallas/FtWorth,5328.57,93.95,450.94,15848.36,11900.0,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6770,2019-10-20,1.33,SouthCentral,13250.83,1464.08,3168.24,99125.45,22927.11,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6771,2019-10-06,1.1,Jacksonville,97.81,130.75,0.0,4556.66,0.0,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6772,2019-10-13,1.35,Buffalo/Rochester,305.54,234.2,0.0,4584.01,4856.12,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6773,2019-10-13,0.95,Tampa,222.03,0.0,0.0,9095.55,6.67,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6774,2019-10-06,1.39,Indianapolis,254.27,590.03,0.0,7052.53,1840.11,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6775,2019-10-20,1.11,Nashville,48.71,887.06,0.0,8762.65,150.93,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6776,2019-10-06,1.47,Miami/FtLauderdale,495.23,0.0,0.0,8175.55,0.0,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6777,2019-10-06,1.17,Louisville,6.25,789.34,0.0,9895.84,3006.4,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6778,2019-10-13,1.88,Charlotte,25.51,3363.68,27.51,9665.08,0.0,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6779,2019-10-20,1.71,Sacramento,2741.69,3367.5,0.0,7852.42,22.81,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6780,2019-10-27,0.98,Richmond/Norfolk,43.67,1245.15,2.53,30325.64,154.85,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6781,2019-10-13,1.88,Portland,149.09,6394.26,0.0,11107.67,13555.73,17.31,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6782,2019-10-13,1.43,Houston,3934.08,22.34,0.0,12736.09,6.67,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6783,2019-10-20,0.93,Indianapolis,270.99,746.42,0.0,20973.52,431.64,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6784,2019-10-13,1.18,Roanoke,36.91,1121.62,0.0,13345.64,386.5,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6785,2019-10-20,1.0,Jacksonville,79.84,123.06,0.0,6827.77,0.0,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6786,2019-10-20,2.13,Raleigh/Greensboro,54.52,3219.64,46.06,11009.08,0.0,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6787,2019-10-27,0.91,Tampa,225.06,0.0,0.0,10398.87,33.33,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6788,2019-10-13,1.14,Cincinnati/Dayton,102.66,2320.72,0.0,23810.5,1520.95,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6789,2019-10-06,1.67,Sacramento,2668.78,3060.62,18.98,8593.71,0.0,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6790,2019-10-13,1.67,WestTex/NewMexico,1503.29,364.36,976.91,18520.91,999.45,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6791,2019-10-06,1.38,SouthCentral,21858.51,1533.65,3021.43,79005.15,26575.14,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6792,2019-10-13,1.38,Albany,11.91,249.0,0.0,2231.67,810.13,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6793,2019-10-27,1.95,Phoenix/Tucson,1861.61,835.18,0.0,11357.83,1925.76,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6794,2019-10-13,1.11,Dallas/FtWorth,3540.44,98.08,545.22,15257.94,14260.0,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6795,2019-10-20,1.71,WestTex/NewMexico,1047.93,259.56,1576.68,16155.79,1608.61,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6796,2019-10-27,0.8,Cincinnati/Dayton,111.07,1820.14,0.0,30982.49,60.18,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6797,2019-10-20,1.66,LosAngeles,8214.72,10925.35,3.12,75502.8,15753.81,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6798,2019-10-13,1.99,NewYork,12232.09,9499.61,1.83,38015.66,2091.18,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6799,2019-10-06,1.15,Nashville,41.0,1338.13,0.0,23638.17,6359.76,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6800,2019-10-20,1.18,Roanoke,0.0,901.29,0.0,13179.48,22.01,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6801,2019-10-20,0.94,Columbus,501.16,921.07,0.0,25113.92,115.17,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6802,2019-10-06,1.25,Syracuse,92.99,55.8,0.0,3359.27,1325.54,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6803,2019-10-20,1.78,Boston,34.25,1580.03,0.0,16335.7,1775.41,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6804,2019-10-06,1.59,Houston,5629.12,6.7,0.0,10150.58,6.67,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6805,2019-10-13,1.35,NewOrleans/Mobile,244.46,0.0,0.0,2771.01,6.67,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6806,2019-10-06,1.25,Richmond/Norfolk,40.69,1832.43,15.26,16661.64,1665.85,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6807,2019-10-20,1.86,LasVegas,991.68,300.62,0.0,7254.54,1478.82,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6808,2019-10-27,1.51,LosAngeles,10485.4,5121.04,1.56,84059.82,16475.06,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6809,2019-10-06,2.15,Seattle,434.21,8308.32,18.66,7882.62,27349.3,13.33,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6810,2019-10-20,1.09,Richmond/Norfolk,24.86,1376.51,3.8,23273.53,43.57,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6811,2019-10-20,1.94,Phoenix/Tucson,1950.82,777.18,0.0,11202.65,1981.06,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6812,2019-10-27,1.65,Seattle,474.1,17173.28,28.2,20496.58,40363.23,32.83,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6813,2019-10-06,2.06,Charlotte,18.3,3593.33,12.54,9249.32,5.57,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6814,2019-10-27,0.84,Detroit,394.54,1749.69,0.0,34253.15,246.19,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6815,2019-10-27,1.65,Denver,2440.27,1108.17,3.52,19217.11,2345.33,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6816,2019-10-20,1.32,Louisville,8.72,545.38,0.0,4002.75,19.37,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6817,2019-10-20,2.02,StLouis,819.23,3607.83,100.58,4112.91,5384.0,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6818,2019-10-20,1.83,NorthernNewEngland,29.78,549.31,0.0,12924.45,3121.58,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6819,2019-10-13,1.28,SouthCentral,14853.06,1510.14,2633.43,90907.23,24876.87,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6820,2019-10-13,1.66,LosAngeles,10562.96,15831.09,0.0,78498.1,12255.83,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6821,2019-10-27,0.91,Atlanta,169.57,2818.98,0.0,46349.1,336.13,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6822,2019-10-20,1.82,Denver,2538.68,795.64,3.51,18973.18,213.38,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6823,2019-10-20,1.27,SouthCarolina,82.66,2473.21,42.2,20673.4,1010.59,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6824,2019-10-27,1.8,NewYork,9028.91,7590.23,20.25,43704.17,2267.47,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6825,2019-10-13,1.47,Pittsburgh,1558.01,0.0,0.0,8867.09,0.0,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6826,2019-10-13,1.83,LasVegas,1205.35,944.51,0.0,9664.42,266.94,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6827,2019-10-13,2.03,Hartford/Springfield,141.85,4260.5,2.83,6287.27,86.48,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6828,2019-10-06,1.68,Detroit,301.35,1523.71,0.0,11017.73,4334.96,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6829,2019-10-06,1.63,NorthernNewEngland,30.96,565.34,0.0,15233.94,2922.99,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6830,2019-10-06,1.64,SanDiego,4264.21,6290.47,0.0,7624.11,2244.72,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6831,2019-10-20,1.12,GreatLakes,4447.71,19073.59,58.42,255464.81,5145.39,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6832,2019-10-13,1.92,SanFrancisco,11930.94,7034.33,0.0,25423.05,273.43,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6833,2019-10-13,1.83,NorthernNewEngland,26.48,548.56,0.0,11341.77,5738.98,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6834,2019-10-27,1.6,SanDiego,1684.34,2677.35,0.0,17311.32,5327.41,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6835,2019-10-27,1.34,GrandRapids,28.84,1784.0,0.0,6747.75,0.0,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6836,2019-10-06,1.38,SouthCarolina,39.59,3380.79,29.38,20900.77,2867.71,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6837,2019-10-20,1.38,Syracuse,77.59,97.65,0.0,1878.59,862.07,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6838,2019-10-13,1.93,Phoenix/Tucson,2155.07,1724.41,0.0,12305.81,471.02,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6839,2019-10-06,1.47,GreatLakes,3986.35,16127.44,0.0,186023.45,27135.15,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6840,2019-10-20,1.81,Seattle,669.95,11603.03,1.34,16544.98,18140.09,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6841,2019-10-06,1.38,Roanoke,30.04,1084.34,0.0,8256.5,2060.23,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6842,2019-10-13,1.67,SanDiego,1595.44,5988.53,0.0,15067.98,5117.25,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6843,2019-10-06,1.22,Buffalo/Rochester,224.06,107.78,0.0,6187.03,4273.49,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6844,2019-10-13,1.16,Richmond/Norfolk,33.33,1793.22,12.71,19493.13,382.35,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6845,2019-10-27,1.57,Philadelphia,1462.98,2276.35,0.0,17512.46,1865.1,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6846,2019-10-06,1.43,Plains,2821.06,8531.55,0.0,45042.96,7707.74,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6847,2019-10-20,1.59,Philadelphia,2188.81,2448.88,0.0,16451.29,753.69,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6848,2019-10-06,1.59,GrandRapids,46.8,1416.66,0.0,5377.09,22.19,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6849,2019-10-06,1.45,Columbus,478.45,760.04,0.0,9703.84,2919.61,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6850,2019-10-27,1.37,Buffalo/Rochester,225.46,96.62,0.0,1921.12,4608.26,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6851,2019-10-06,1.12,Tampa,219.66,0.0,0.0,8594.44,0.0,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6852,2019-10-20,1.41,Chicago,781.71,5207.33,0.0,31636.13,827.5,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6853,2019-10-13,2.03,Boise,16.1,649.34,0.0,1471.42,1924.46,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6854,2019-10-27,1.61,Sacramento,3105.17,3586.06,0.0,8507.75,45.8,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6855,2019-10-27,1.22,SouthCarolina,37.24,2505.68,32.07,22196.37,1403.7,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6856,2019-10-27,1.07,Dallas/FtWorth,2012.85,35.82,411.18,30988.1,610.0,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6857,2019-10-20,1.63,SanDiego,1019.53,4289.36,0.0,15496.64,5360.28,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6858,2019-10-06,1.85,NewYork,15389.29,11546.25,0.0,50746.62,1905.18,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6859,2019-10-27,1.42,Miami/FtLauderdale,564.86,7.21,0.0,8551.11,0.0,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6860,2019-10-06,1.68,Spokane,26.3,900.36,0.0,1369.38,2025.53,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6861,2019-10-27,1.84,NorthernNewEngland,51.49,673.81,0.0,14302.86,5428.39,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6862,2019-10-13,1.46,Miami/FtLauderdale,671.49,11.54,0.0,7251.11,50.0,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6863,2019-10-27,1.87,SanFrancisco,12675.46,7073.14,0.0,33684.41,202.23,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6864,2019-10-06,1.58,Chicago,786.11,4766.21,0.0,43054.0,2060.37,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6865,2019-10-06,1.75,Boston,36.13,1136.7,0.0,20798.45,2998.93,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6866,2019-10-27,2.04,Boise,25.65,1088.11,0.0,870.17,1035.01,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6867,2019-10-06,1.53,Philadelphia,2777.26,3523.21,0.0,20285.45,643.91,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6868,2019-10-27,1.53,Pittsburgh,2201.48,18.56,0.0,3813.12,0.0,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6869,2019-10-13,1.62,GrandRapids,20.09,2098.35,0.0,5448.29,17.54,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6870,2019-10-06,1.4,Orlando,156.05,1.0,0.0,7112.22,0.0,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6871,2019-10-13,2.07,StLouis,353.17,1866.96,0.0,3014.44,2334.93,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6872,2019-10-20,1.52,Baltimore/Washington,304.95,3849.32,17.63,32147.87,109.93,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6873,2019-10-20,1.38,Orlando,137.1,1.39,0.0,7630.0,0.0,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6874,2019-10-13,1.81,Philadelphia,2446.61,2773.94,0.0,11934.15,896.98,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6875,2019-10-06,1.74,Denver,3275.75,1006.94,2.35,21830.68,200.82,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6876,2019-10-13,1.61,Baltimore/Washington,312.22,4293.08,21.83,31329.31,1223.58,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6877,2019-10-06,1.6,LosAngeles,17957.87,19144.94,0.0,62536.69,6435.86,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6878,2019-10-20,1.9,Charlotte,19.94,3110.93,48.57,9904.18,13.34,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6879,2019-10-06,1.31,NewOrleans/Mobile,617.02,0.0,0.0,2196.99,0.0,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6880,2019-10-06,1.59,WestTex/NewMexico,1309.94,315.81,1418.49,22289.33,2093.86,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6881,2019-10-20,1.76,Portland,123.25,6349.73,0.0,8967.61,7574.08,1.93,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6882,2019-10-13,1.68,Sacramento,2672.17,2574.92,1.37,7399.34,27.32,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6883,2019-10-06,1.91,StLouis,322.02,1964.48,0.0,3829.99,2328.16,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6884,2019-10-13,1.32,Detroit,313.2,1801.1,0.0,22540.51,2199.22,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6885,2019-10-13,1.91,Spokane,32.43,772.17,0.0,2528.42,1429.94,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
