,date,geography,avg_price,units_4046,units_4225,units_4770,s_bags,l_bags,xl_bags,pcp,tavg,pdsi,phdi,zndx,pmdi,cdd,sp01,sp02,sp03,sp06,sp09,sp12,sp24,tmin,tmax
3668,2018-07-22,West Tex/New Mexico,0.83,402350.92,206297.99,49676.53,162161.03,174615.13,423.33,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3669,2018-07-15,West Tex/New Mexico,0.84,458396.62,155847.49,39671.61,179878.82,133071.83,622.22,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3670,2018-07-01,West Tex/New Mexico,0.78,461749.94,216136.08,25067.72,183777.4,166461.47,2582.52,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3671,2018-07-08,Tampa,1.24,335832.61,34429.79,462.81,90636.95,78912.39,266.67,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3672,2018-07-29,Tampa,1.33,310052.64,31956.07,848.64,64863.28,86816.11,6855.55,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3673,2018-07-22,Tampa,1.28,328953.58,31631.49,958.57,71100.13,96985.45,1803.33,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3674,2018-07-15,Tampa,1.3,305797.38,30192.12,384.44,84455.21,89479.01,96.67,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3675,2018-07-01,Tampa,0.94,475565.54,53057.43,352.42,95464.35,129817.67,176.66,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3676,2018-07-08,Syracuse,1.16,8543.7,48941.2,14.35,20476.54,26262.69,0.0,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3677,2018-07-29,Syracuse,1.14,3962.93,54491.29,10.33,28880.46,9334.27,103.33,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3678,2018-07-22,Syracuse,1.14,4054.23,48073.95,23.33,24342.76,15591.81,46.67,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3679,2018-07-15,Syracuse,1.25,4577.77,50251.64,16.0,24929.02,13356.88,56.67,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3680,2018-07-01,Syracuse,1.18,10656.61,48229.96,5.0,24120.19,17766.88,0.0,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3681,2018-07-08,St. Louis,1.17,100142.27,10606.66,379.81,114492.49,4313.65,11558.82,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3682,2018-07-29,St. Louis,1.19,93437.42,15324.92,134.27,91149.43,19106.23,303.73,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3683,2018-07-22,St. Louis,1.2,85743.31,16448.84,84.47,83568.42,16734.44,236.82,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3684,2018-07-15,St. Louis,1.2,88915.14,16918.15,195.43,78967.13,8232.06,7662.72,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3685,2018-07-01,St. Louis,1.09,102536.1,8351.23,223.38,116895.03,11156.54,9796.53,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3686,2018-07-08,Spokane,1.39,21750.55,29136.43,3056.56,24048.18,12176.08,742.4,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3687,2018-07-29,Spokane,1.39,21233.27,30900.29,91.08,18908.61,19387.62,150.58,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3688,2018-07-22,Spokane,1.28,23001.03,31912.43,113.61,21054.88,25624.85,85.92,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3689,2018-07-15,Spokane,1.28,20361.93,33100.88,850.72,23340.8,21766.54,316.37,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3690,2018-07-01,Spokane,1.28,21511.95,33170.13,439.57,20172.06,25243.7,172.8,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3691,2018-07-08,South Central,0.74,3581880.6,1476136.57,40879.85,3009778.69,939600.88,2071.11,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3692,2018-07-29,South Central,0.88,2675928.89,1416765.27,30809.88,1391018.36,1304445.0,11075.17,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3693,2018-07-22,South Central,0.88,2709342.71,1482474.37,20651.52,1394125.77,1562052.98,2509.85,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3694,2018-07-15,South Central,0.79,3254815.5,1338455.88,19077.85,2512728.01,897682.14,1139.15,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3695,2018-07-01,South Central,0.82,3228049.18,1160337.83,170219.08,2206567.99,877948.15,2448.16,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3696,2018-07-08,South Carolina,1.06,250971.65,70867.57,2563.94,121291.09,66417.55,3120.01,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3697,2018-07-29,South Carolina,1.16,218941.99,60134.56,2135.96,99747.57,51698.93,3001.11,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3698,2018-07-22,South Carolina,1.13,231640.71,62193.97,2602.62,106919.75,53845.17,3950.0,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3699,2018-07-15,South Carolina,1.11,229896.55,61189.6,2202.64,113603.91,63436.86,3253.34,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3700,2018-07-01,South Carolina,1.05,260666.83,73711.88,2597.53,130063.53,72414.54,3256.67,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3701,2018-07-08,Seattle,1.53,96918.77,158696.2,7287.2,150919.66,88006.84,1979.08,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3702,2018-07-29,Seattle,1.53,108678.11,175798.85,493.63,132465.47,152266.18,1439.53,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3703,2018-07-22,Seattle,1.42,103729.59,185322.59,792.44,128854.57,209988.15,2406.11,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3704,2018-07-15,Seattle,1.4,101530.78,183459.92,2479.62,138438.54,177276.56,1012.94,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3705,2018-07-01,Seattle,1.35,100138.86,178611.29,1076.45,113871.15,197349.12,556.2,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3706,2018-07-08,San Francisco,0.95,426266.14,896808.74,12725.67,142447.09,1500.73,5013.81,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3707,2018-07-29,San Francisco,1.55,186798.17,519835.13,1473.98,168837.29,343.93,3094.11,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3708,2018-07-22,San Francisco,1.16,215176.24,738276.88,1667.4,144413.49,1208.24,2592.42,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3709,2018-07-15,San Francisco,1.31,293561.35,450961.4,1337.51,170718.32,2025.12,2100.86,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3710,2018-07-01,San Francisco,1.17,415464.03,432094.64,1621.49,184254.01,1122.03,2979.55,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3711,2018-07-08,San Diego,1.11,137199.07,175857.54,45809.36,188125.55,38651.0,6797.78,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3712,2018-07-29,San Diego,0.99,141905.39,255054.38,18878.88,156723.02,9217.55,2620.0,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3713,2018-07-22,San Diego,1.17,144762.78,169776.17,27035.3,175822.91,10073.1,2017.78,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3714,2018-07-15,San Diego,1.15,143054.9,166112.64,25995.7,174179.51,10586.83,3602.22,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3715,2018-07-01,San Diego,1.09,137048.12,176161.59,27939.83,174137.22,66627.61,2633.33,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3716,2018-07-08,Sacramento,1.11,189165.53,381879.19,25587.03,85745.8,4202.3,9662.31,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3717,2018-07-29,Sacramento,1.42,146181.62,292111.64,267.24,77273.49,1233.79,3963.74,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3718,2018-07-22,Sacramento,1.24,149983.83,359586.3,343.34,72764.72,2958.76,4137.63,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3719,2018-07-15,Sacramento,1.31,172097.5,281486.6,834.8,82812.84,4913.9,3971.21,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3720,2018-07-01,Sacramento,1.24,204753.27,302729.19,449.12,103417.41,3936.64,5810.22,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3721,2018-07-08,Roanoke,0.97,54987.66,42191.08,132.65,97594.61,24634.56,1080.0,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3722,2018-07-29,Roanoke,1.06,38722.82,32533.94,96.23,82474.21,16967.84,873.33,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3723,2018-07-22,Roanoke,1.0,41490.77,30579.42,88.01,84735.75,17447.0,840.0,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3724,2018-07-15,Roanoke,0.93,48871.88,37562.73,179.36,95040.8,18441.02,693.33,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3725,2018-07-01,Roanoke,1.08,44561.11,44482.02,97.77,80015.29,22974.64,786.67,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3726,2018-07-08,Richmond/Norfolk,1.05,82139.87,85581.96,2219.23,135543.4,25180.77,3323.34,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3727,2018-07-29,Richmond/Norfolk,1.16,68709.92,68056.94,1695.98,117774.44,17605.74,2734.44,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3728,2018-07-22,Richmond/Norfolk,1.12,69978.2,68320.61,2227.64,111233.81,21736.46,2460.0,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3729,2018-07-15,Richmond/Norfolk,1.0,80819.73,82506.37,2028.51,127684.52,18970.03,2443.33,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3730,2018-07-01,Richmond/Norfolk,1.15,68664.34,89305.96,2180.23,120016.4,28069.72,1626.66,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3731,2018-07-08,Raleigh/Greensboro,1.17,140086.12,104455.56,6145.58,125522.67,15875.89,0.0,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3732,2018-07-29,Raleigh/Greensboro,1.3,89752.92,108794.35,5579.6,119525.99,17590.14,0.0,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3733,2018-07-22,Raleigh/Greensboro,1.2,101284.05,105957.42,6190.12,110752.08,25349.15,4.44,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3734,2018-07-15,Raleigh/Greensboro,1.18,114671.97,106287.1,5313.34,118612.48,17447.24,0.0,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3735,2018-07-01,Raleigh/Greensboro,1.18,136044.57,89573.9,5688.65,132937.26,14534.37,0.0,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3736,2018-07-08,Portland,1.12,71806.13,309978.89,27473.81,154493.86,108053.65,2897.03,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3737,2018-07-29,Portland,1.33,72057.87,219739.52,20361.99,118038.89,171208.04,1088.31,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3738,2018-07-22,Portland,1.12,76163.72,306764.07,15431.91,114818.02,237707.54,347.48,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3739,2018-07-15,Portland,1.18,71243.41,241766.31,21949.18,133945.96,198709.8,606.89,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3740,2018-07-01,Portland,1.18,70562.02,237155.7,21234.76,122544.53,203722.33,1020.31,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3741,2018-07-08,Pittsburgh,1.12,37957.24,24353.06,1553.11,59588.01,31080.78,0.0,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3742,2018-07-29,Pittsburgh,1.22,33166.93,14540.09,1389.39,49158.2,33568.83,0.0,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3743,2018-07-22,Pittsburgh,0.95,59435.69,16804.81,2070.05,65564.59,47346.99,0.0,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3744,2018-07-15,Pittsburgh,1.13,37335.74,19108.47,1455.65,53082.13,35437.64,0.0,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3745,2018-07-01,Pittsburgh,1.2,46304.95,23732.04,1778.55,50732.28,34197.66,0.0,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3746,2018-07-08,Phoenix/Tucson,0.77,488981.96,322421.02,34050.03,211254.86,288437.79,13027.73,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3747,2018-07-29,Phoenix/Tucson,0.78,439684.29,370313.42,12846.11,199804.15,230869.02,5352.23,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3748,2018-07-22,Phoenix/Tucson,0.84,463846.64,238805.77,12878.79,301327.3,210021.65,4688.89,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3749,2018-07-15,Phoenix/Tucson,0.78,431845.45,280024.38,13018.63,238290.51,259845.71,8185.56,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3750,2018-07-01,Phoenix/Tucson,0.75,552384.49,265411.08,17851.74,236375.78,179857.89,9095.98,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3751,2018-07-08,Philadelphia,1.15,40738.79,366318.77,807.76,193014.03,40648.86,2730.0,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3752,2018-07-29,Philadelphia,1.13,26706.49,329802.06,11020.6,172267.96,41471.7,2141.11,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3753,2018-07-22,Philadelphia,1.07,28363.89,295981.74,2073.7,176866.39,127483.5,1223.33,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3754,2018-07-15,Philadelphia,1.15,32887.26,299972.52,1505.15,190661.13,24480.43,1903.33,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3755,2018-07-01,Philadelphia,1.23,47634.44,316518.16,430.46,185996.88,31977.44,1484.76,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3756,2018-07-08,Orlando,1.17,321016.31,25031.58,193.15,86853.87,83530.42,750.0,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3757,2018-07-29,Orlando,1.21,309423.26,22629.94,343.07,73185.15,79379.58,6971.11,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3758,2018-07-22,Orlando,1.2,318617.08,23782.38,262.65,67027.42,93264.73,2323.33,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3759,2018-07-15,Orlando,1.2,306012.92,22924.75,250.94,75572.56,92339.26,373.33,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
3760,2018-07-01,Orlando,0.94,422469.09,37237.62,134.46,92617.32,121675.55,183.33,0.22,79.6,-2.41,-2.41,-1.07,-1.9,377,0.55,-0.64,-0.56,-0.17,-0.79,-0.94,0.78,65.1,94.0
