,date,geography,avg_price,units_4046,units_4225,units_4770,s_bags,l_bags,xl_bags,pcp,tavg,pdsi
7479,2020-02-02,Los Angeles,1.63,8054.88,1703.18,0.0,93396.15,31623.91,0.0,0.21,49.2,-2.74
7480,2020-02-16,Los Angeles,1.58,12627.7,1950.48,1.64,111807.22,11192.04,0.0,0.21,49.2,-2.74
7481,2020-02-09,Las Vegas,1.51,841.53,514.27,0.0,8614.27,1883.83,0.0,0.21,49.2,-2.74
7482,2020-02-23,Las Vegas,1.56,1729.19,522.84,0.0,9379.9,1452.33,0.0,0.21,49.2,-2.74
7483,2020-02-02,Las Vegas,1.5,839.84,491.28,0.0,10546.38,1404.31,0.0,0.21,49.2,-2.74
7484,2020-02-16,Las Vegas,1.52,1020.06,442.07,0.0,7967.26,1333.24,0.0,0.21,49.2,-2.74
7485,2020-02-09,Jacksonville,1.21,20.88,201.55,0.0,3006.67,43.58,0.0,0.21,49.2,-2.74
7486,2020-02-23,Jacksonville,1.2,32.28,220.57,0.0,3972.98,13.45,0.0,0.21,49.2,-2.74
7487,2020-02-02,Jacksonville,1.21,53.43,159.71,0.0,3224.44,40.6,0.0,0.21,49.2,-2.74
7488,2020-02-16,Jacksonville,1.21,24.18,251.22,0.0,3745.55,4.48,0.0,0.21,49.2,-2.74
7489,2020-02-09,Indianapolis,1.23,230.13,883.32,0.0,4275.26,1479.5,0.0,0.21,49.2,-2.74
7490,2020-02-23,Indianapolis,0.84,191.78,907.83,0.0,26449.87,3878.4,0.0,0.21,49.2,-2.74
7491,2020-02-02,Indianapolis,0.95,220.0,931.18,0.0,8884.17,3323.83,0.0,0.21,49.2,-2.74
7492,2020-02-16,Indianapolis,1.12,195.04,713.45,0.0,8943.25,1751.41,0.0,0.21,49.2,-2.74
7493,2020-02-09,Houston,1.43,3328.93,32.11,0.0,10869.35,0.0,0.0,0.21,49.2,-2.74
7494,2020-02-23,Houston,1.37,283.86,29.36,0.0,15691.47,0.0,0.0,0.21,49.2,-2.74
7495,2020-02-02,Houston,1.46,3544.4,36.1,0.0,11449.62,0.0,0.0,0.21,49.2,-2.74
7496,2020-02-16,Houston,1.46,3120.73,32.91,0.0,14276.24,0.0,0.0,0.21,49.2,-2.74
7497,2020-02-09,Hartford/Springfield,2.08,253.12,5245.27,7.06,5471.0,26.67,0.0,0.21,49.2,-2.74
7498,2020-02-23,Hartford/Springfield,2.11,291.28,5750.24,0.0,4989.08,40.66,0.0,0.21,49.2,-2.74
7499,2020-02-02,Hartford/Springfield,1.9,417.74,8386.15,1.41,5367.76,173.47,0.0,0.21,49.2,-2.74
7500,2020-02-16,Hartford/Springfield,2.07,199.79,4969.53,0.0,5174.84,4.69,0.0,0.21,49.2,-2.74
7501,2020-02-09,Harrisburg/Scranton,1.06,489.13,421.12,0.0,18094.04,212.25,0.0,0.21,49.2,-2.74
7502,2020-02-23,Harrisburg/Scranton,1.0,410.4,356.55,0.0,18834.14,4.85,0.0,0.21,49.2,-2.74
7503,2020-02-02,Harrisburg/Scranton,1.01,466.53,592.36,0.0,20016.3,349.1,0.0,0.21,49.2,-2.74
7504,2020-02-16,Harrisburg/Scranton,1.04,415.28,421.08,0.0,19781.63,191.99,0.0,0.21,49.2,-2.74
7505,2020-02-09,Great Lakes,1.12,5314.39,23978.45,0.0,218867.26,20116.16,0.0,0.21,49.2,-2.74
7506,2020-02-23,Great Lakes,1.04,5917.77,18432.77,6.26,315204.97,24783.19,0.0,0.21,49.2,-2.74
7507,2020-02-02,Great Lakes,0.98,6459.48,24267.7,0.0,256141.02,43307.21,0.0,0.21,49.2,-2.74
7508,2020-02-16,Great Lakes,1.21,4680.18,16997.26,7.82,222607.13,19898.73,0.0,0.21,49.2,-2.74
7509,2020-02-09,Grand Rapids,1.21,1.43,1122.63,0.0,7450.23,47.67,0.0,0.21,49.2,-2.74
7510,2020-02-23,Grand Rapids,1.2,137.05,917.5,0.0,8052.43,0.0,0.0,0.21,49.2,-2.74
7511,2020-02-02,Grand Rapids,1.05,0.0,783.27,0.0,8125.66,4.71,0.0,0.21,49.2,-2.74
7512,2020-02-16,Grand Rapids,1.22,52.88,826.57,0.0,5918.53,4.79,0.0,0.21,49.2,-2.74
7513,2020-02-09,Detroit,1.1,308.3,1957.21,0.0,11683.29,3661.13,0.0,0.21,49.2,-2.74
7514,2020-02-23,Detroit,0.85,362.77,1916.1,0.0,45002.45,3070.56,0.0,0.21,49.2,-2.74
7515,2020-02-02,Detroit,0.79,360.25,2026.23,0.0,34042.79,7491.61,0.0,0.21,49.2,-2.74
7516,2020-02-16,Detroit,1.09,359.23,1674.04,0.0,25457.32,2961.77,0.0,0.21,49.2,-2.74
7517,2020-02-09,Denver,1.42,5270.9,1523.86,0.0,39683.74,180.51,0.0,0.21,49.2,-2.74
7518,2020-02-23,Denver,1.57,3010.33,1247.84,0.0,31559.89,117.75,0.0,0.21,49.2,-2.74
7519,2020-02-02,Denver,1.3,6711.01,1798.46,0.0,55645.37,157.42,0.0,0.21,49.2,-2.74
7520,2020-02-16,Denver,1.66,3071.22,1167.73,2.4,29292.41,209.03,0.0,0.21,49.2,-2.74
7521,2020-02-09,Dallas/Ft. Worth,1.23,6471.47,45.18,408.09,17186.5,12131.43,0.0,0.21,49.2,-2.74
7522,2020-02-23,Dallas/Ft. Worth,1.26,929.67,167.59,1004.75,23229.38,9798.06,0.0,0.21,49.2,-2.74
7523,2020-02-02,Dallas/Ft. Worth,1.23,6302.43,49.74,327.9,15682.72,11616.67,0.0,0.21,49.2,-2.74
7524,2020-02-16,Dallas/Ft. Worth,1.25,4236.51,53.51,330.65,20313.06,12556.67,0.0,0.21,49.2,-2.74
7525,2020-02-09,Columbus,0.92,427.67,1040.6,0.0,11958.76,1919.82,0.0,0.21,49.2,-2.74
7526,2020-02-23,Columbus,1.02,504.35,779.97,0.0,28737.94,3204.75,0.0,0.21,49.2,-2.74
7527,2020-02-02,Columbus,0.91,624.69,1034.72,0.0,16470.24,4487.67,0.0,0.21,49.2,-2.74
7528,2020-02-16,Columbus,1.02,365.81,816.36,0.0,22815.76,2773.36,0.0,0.21,49.2,-2.74
7529,2020-02-09,Cincinnati/Dayton,1.15,43.73,2253.56,0.0,5518.88,4835.14,0.0,0.21,49.2,-2.74
7530,2020-02-23,Cincinnati/Dayton,1.06,98.3,2069.23,0.0,26182.96,3475.0,0.0,0.21,49.2,-2.74
7531,2020-02-02,Cincinnati/Dayton,1.2,58.09,2421.69,0.0,9923.6,10955.39,0.0,0.21,49.2,-2.74
7532,2020-02-16,Cincinnati/Dayton,1.21,88.75,2010.81,0.0,10716.44,3589.09,0.0,0.21,49.2,-2.74
7533,2020-02-09,Chicago,1.15,2002.58,11584.41,0.0,106823.56,591.16,0.0,0.21,49.2,-2.74
7534,2020-02-23,Chicago,1.48,795.28,5030.26,0.0,36820.88,432.12,0.0,0.21,49.2,-2.74
7535,2020-02-02,Chicago,1.02,1688.41,11413.13,0.0,83578.74,2824.63,0.0,0.21,49.2,-2.74
7536,2020-02-16,Chicago,1.48,1141.4,6243.68,0.0,58753.63,936.39,0.0,0.21,49.2,-2.74
7537,2020-02-09,Charlotte,1.62,129.96,3645.35,47.04,4064.3,7454.84,0.0,0.21,49.2,-2.74
7538,2020-02-23,Charlotte,1.51,191.81,3384.93,53.37,4048.54,8184.96,0.0,0.21,49.2,-2.74
7539,2020-02-02,Charlotte,1.53,79.14,3295.98,33.19,4832.01,8649.99,0.0,0.21,49.2,-2.74
7540,2020-02-16,Charlotte,1.59,124.29,3320.44,68.68,3745.0,7012.9,0.0,0.21,49.2,-2.74
7541,2020-02-09,Buffalo/Rochester,1.27,516.92,225.36,0.0,4954.59,4706.42,0.0,0.21,49.2,-2.74
7542,2020-02-23,Buffalo/Rochester,1.1,358.97,168.78,0.0,9948.46,6223.58,0.0,0.21,49.2,-2.74
7543,2020-02-02,Buffalo/Rochester,1.19,1068.74,316.66,0.0,4339.1,6221.26,0.0,0.21,49.2,-2.74
7544,2020-02-16,Buffalo/Rochester,1.44,337.52,250.11,0.0,2643.2,7806.53,0.0,0.21,49.2,-2.74
7545,2020-02-09,Boston,1.71,53.23,1697.28,0.0,18920.43,4954.36,0.0,0.21,49.2,-2.74
7546,2020-02-23,Boston,1.65,137.35,1731.78,0.0,19056.32,5162.44,0.0,0.21,49.2,-2.74
7547,2020-02-02,Boston,1.73,56.26,1935.83,0.0,18003.2,3971.34,0.0,0.21,49.2,-2.74
7548,2020-02-16,Boston,1.77,120.88,1464.85,0.0,18007.37,4901.21,0.0,0.21,49.2,-2.74
7549,2020-02-09,Boise,1.47,0.0,471.4,0.0,1312.27,2256.63,0.0,0.21,49.2,-2.74
7550,2020-02-23,Boise,1.66,0.0,585.22,0.0,1564.31,2228.79,0.0,0.21,49.2,-2.74
7551,2020-02-02,Boise,1.43,0.0,540.68,0.0,1304.64,1784.17,0.0,0.21,49.2,-2.74
7552,2020-02-16,Boise,1.64,0.0,587.9,0.0,1281.44,2502.74,6.03,0.21,49.2,-2.74
7553,2020-02-09,Baltimore/Washington,1.26,178.01,3770.04,13.31,41599.13,1010.35,0.0,0.21,49.2,-2.74
7554,2020-02-23,Baltimore/Washington,1.28,213.56,3447.9,14.56,45890.73,214.72,0.0,0.21,49.2,-2.74
7555,2020-02-02,Baltimore/Washington,1.1,241.81,3306.57,25.26,56132.36,1212.56,0.0,0.21,49.2,-2.74
7556,2020-02-16,Baltimore/Washington,1.2,204.05,3197.58,5.33,48684.55,619.79,0.0,0.21,49.2,-2.74
7557,2020-02-09,Atlanta,1.34,108.82,3287.57,0.0,9610.88,5632.37,0.0,0.21,49.2,-2.74
7558,2020-02-23,Atlanta,1.3,103.26,3287.22,0.0,15780.07,8689.87,0.0,0.21,49.2,-2.74
7559,2020-02-02,Atlanta,1.5,118.06,3873.11,0.0,8854.47,15824.84,0.0,0.21,49.2,-2.74
7560,2020-02-16,Atlanta,1.1,97.17,3050.14,0.0,20963.37,5737.11,0.0,0.21,49.2,-2.74
7561,2020-02-09,Albany,1.48,57.71,494.82,0.0,1295.39,1927.71,0.0,0.21,49.2,-2.74
7562,2020-02-23,Albany,1.5,34.59,294.91,0.0,1177.58,1248.17,0.0,0.21,49.2,-2.74
7563,2020-02-02,Albany,1.58,139.1,261.99,0.0,1230.16,759.03,0.0,0.21,49.2,-2.74
7564,2020-02-16,Albany,1.5,32.19,299.07,0.0,1132.02,1368.71,0.0,0.21,49.2,-2.74
7565,2020-03-08,West Tex/New Mexico,1.59,712.91,1108.31,2489.78,19863.74,450.98,0.0,3.19,48.0,-2.47
7566,2020-03-29,West Tex/New Mexico,1.6,638.96,693.39,2963.42,17197.35,3051.82,0.0,3.19,48.0,-2.47
7567,2020-03-22,West Tex/New Mexico,1.61,745.05,405.43,2761.47,23086.26,649.83,0.0,3.19,48.0,-2.47
7568,2020-03-15,West Tex/New Mexico,1.62,864.02,681.82,3034.14,22948.56,573.86,0.0,3.19,48.0,-2.47
7569,2020-03-01,West Tex/New Mexico,1.6,591.97,848.22,3262.91,19006.73,877.25,0.0,3.19,48.0,-2.47
7570,2020-03-08,Tampa,1.12,163.83,0.0,0.0,13710.14,0.0,0.0,3.19,48.0,-2.47
7571,2020-03-29,Tampa,1.15,366.07,0.0,0.0,12009.77,0.0,0.0,3.19,48.0,-2.47
7572,2020-03-22,Tampa,1.07,237.36,0.0,0.0,14889.67,0.0,0.0,3.19,48.0,-2.47
7573,2020-03-15,Tampa,1.16,162.34,0.0,0.0,13331.88,0.0,0.0,3.19,48.0,-2.47
7574,2020-03-01,Tampa,1.09,116.75,1.0,0.0,14270.47,6.67,0.0,3.19,48.0,-2.47
7575,2020-03-08,Syracuse,1.46,95.88,111.39,0.0,2430.99,1714.01,0.0,3.19,48.0,-2.47
7576,2020-03-29,Syracuse,1.5,234.81,105.21,0.0,1268.13,3087.2,0.0,3.19,48.0,-2.47
7577,2020-03-22,Syracuse,1.55,288.59,117.9,0.0,1071.22,2029.75,0.0,3.19,48.0,-2.47
7578,2020-03-15,Syracuse,1.47,145.38,120.38,0.0,2822.86,1867.92,0.0,3.19,48.0,-2.47
7579,2020-03-01,Syracuse,1.46,163.55,215.54,1.4,2489.36,1174.11,0.0,3.19,48.0,-2.47
7580,2020-03-08,St. Louis,1.89,1173.48,4104.3,11.48,2935.78,6234.0,0.0,3.19,48.0,-2.47
7581,2020-03-29,St. Louis,2.25,1328.99,1484.78,0.0,2129.99,1936.06,0.0,3.19,48.0,-2.47
7582,2020-03-22,St. Louis,2.15,1646.91,1580.92,0.0,3499.31,2763.18,0.0,3.19,48.0,-2.47
7583,2020-03-15,St. Louis,2.06,1943.48,2584.14,15.77,3467.68,4404.83,0.0,3.19,48.0,-2.47
7584,2020-03-01,St. Louis,1.98,1535.21,3281.47,7.14,2863.61,4810.68,0.0,3.19,48.0,-2.47
7585,2020-03-08,Spokane,1.61,30.53,547.3,0.0,4182.95,918.23,0.0,3.19,48.0,-2.47
7586,2020-03-29,Spokane,1.87,113.04,748.65,0.0,3548.41,3457.69,0.0,3.19,48.0,-2.47
7587,2020-03-22,Spokane,1.97,26.76,800.69,0.0,2201.99,2305.32,0.0,3.19,48.0,-2.47
7588,2020-03-15,Spokane,2.08,69.53,621.46,0.0,3321.22,1989.43,0.0,3.19,48.0,-2.47
7589,2020-03-01,Spokane,1.82,21.68,544.07,0.0,2442.99,2150.74,0.0,3.19,48.0,-2.47
7590,2020-03-08,South Central,1.42,17588.63,2666.22,3679.72,123841.87,13638.77,0.0,3.19,48.0,-2.47
7591,2020-03-29,South Central,1.35,23748.31,1595.8,4019.04,110704.38,64108.33,0.0,3.19,48.0,-2.47
7592,2020-03-22,South Central,1.46,27067.14,1289.51,3223.55,162685.37,14092.79,0.0,3.19,48.0,-2.47
7593,2020-03-15,South Central,1.48,16713.92,2315.9,4867.18,176163.82,15131.21,0.0,3.19,48.0,-2.47
7594,2020-03-01,South Central,1.4,19074.76,2281.93,4561.46,113021.13,7704.43,0.0,3.19,48.0,-2.47
7595,2020-03-08,South Carolina,1.54,340.11,3441.92,17.95,12670.96,7626.26,0.0,3.19,48.0,-2.47
7596,2020-03-29,South Carolina,1.52,535.44,3938.21,48.03,10711.83,10648.19,0.0,3.19,48.0,-2.47
7597,2020-03-22,South Carolina,1.5,456.76,3757.06,64.12,13284.0,6545.42,0.0,3.19,48.0,-2.47
7598,2020-03-15,South Carolina,1.68,504.07,4094.29,36.95,10096.88,9615.89,0.0,3.19,48.0,-2.47
7599,2020-03-01,South Carolina,1.59,517.45,3015.82,83.71,10928.95,4880.62,0.0,3.19,48.0,-2.47
7600,2020-03-08,Seattle,1.95,441.95,6757.12,2.66,18247.66,7731.47,0.0,3.19,48.0,-2.47
7601,2020-03-29,Seattle,1.95,808.49,10134.75,28.6,30948.14,43736.27,160.31,3.19,48.0,-2.47
7602,2020-03-22,Seattle,1.96,388.59,13921.51,22.64,13355.86,41292.23,0.0,3.19,48.0,-2.47
7603,2020-03-15,Seattle,1.93,456.43,16099.15,17.08,18269.88,63365.39,49.63,3.19,48.0,-2.47
7604,2020-03-01,Seattle,1.98,430.04,8819.27,6.69,15950.13,43888.46,95.2,3.19,48.0,-2.47
7605,2020-03-08,San Francisco,2.08,5081.75,7902.65,3.03,59157.47,72.37,0.0,3.19,48.0,-2.47
7606,2020-03-29,San Francisco,1.95,8954.97,7307.93,29.02,60184.25,8.06,0.0,3.19,48.0,-2.47
7607,2020-03-22,San Francisco,1.91,3648.79,9315.84,0.0,56284.88,3.05,0.0,3.19,48.0,-2.47
7608,2020-03-15,San Francisco,1.98,10562.88,12064.75,13.42,72819.13,57.99,0.0,3.19,48.0,-2.47
7609,2020-03-01,San Francisco,2.03,10379.2,8187.55,19.88,54743.6,67.98,0.0,3.19,48.0,-2.47
7610,2020-03-08,San Diego,2.12,861.26,1100.59,5.21,15474.75,4247.3,0.0,3.19,48.0,-2.47
7611,2020-03-29,San Diego,2.1,521.36,1963.93,6.71,3834.03,16332.49,0.0,3.19,48.0,-2.47
7612,2020-03-22,San Diego,1.99,527.16,1033.79,0.0,19781.82,14022.37,0.0,3.19,48.0,-2.47
7613,2020-03-15,San Diego,2.34,1266.7,1313.43,1.72,16014.5,18849.07,0.0,3.19,48.0,-2.47
7614,2020-03-01,San Diego,1.82,985.34,2306.07,39.97,23858.71,15250.24,0.0,3.19,48.0,-2.47
7615,2020-03-08,Sacramento,1.77,3554.95,3632.85,8.5,12733.52,37.31,0.0,3.19,48.0,-2.47
7616,2020-03-29,Sacramento,1.82,5095.34,3060.74,2.75,11675.28,3.06,0.0,3.19,48.0,-2.47
7617,2020-03-22,Sacramento,1.69,3259.67,3623.76,0.0,11936.54,2.93,0.0,3.19,48.0,-2.47
7618,2020-03-15,Sacramento,1.75,4875.16,5060.02,1.41,15031.55,28.02,0.0,3.19,48.0,-2.47
7619,2020-03-01,Sacramento,1.79,4134.53,3816.38,1.41,12498.51,10.99,0.0,3.19,48.0,-2.47
7620,2020-03-08,Roanoke,1.05,11.41,1409.69,0.0,15076.39,5069.51,0.0,3.19,48.0,-2.47
7621,2020-03-29,Roanoke,1.35,41.31,1398.42,0.0,5867.23,6510.71,0.0,3.19,48.0,-2.47
7622,2020-03-22,Roanoke,1.27,35.53,1167.48,0.0,8728.44,2137.74,0.0,3.19,48.0,-2.47
7623,2020-03-15,Roanoke,1.14,52.77,1326.83,0.0,12413.1,4642.77,0.0,3.19,48.0,-2.47
7624,2020-03-01,Roanoke,1.15,18.63,991.01,0.0,8132.54,2447.86,0.0,3.19,48.0,-2.47
7625,2020-03-08,Richmond/Norfolk,1.36,38.06,1850.37,5.29,17309.6,3957.17,0.0,3.19,48.0,-2.47
7626,2020-03-29,Richmond/Norfolk,1.38,46.55,1768.84,7.77,7278.97,9887.29,0.0,3.19,48.0,-2.47
7627,2020-03-22,Richmond/Norfolk,1.72,47.78,1716.94,12.43,11410.99,3002.46,0.0,3.19,48.0,-2.47
7628,2020-03-15,Richmond/Norfolk,1.4,27.78,2108.49,9.23,20981.77,2697.3,0.0,3.19,48.0,-2.47
7629,2020-03-01,Richmond/Norfolk,1.49,22.24,1489.14,7.96,11194.92,1495.56,0.0,3.19,48.0,-2.47
7630,2020-03-08,Raleigh/Greensboro,2.05,553.13,3727.78,69.72,8698.77,3824.89,0.0,3.19,48.0,-2.47
7631,2020-03-29,Raleigh/Greensboro,1.57,978.09,4088.08,104.74,14887.8,5389.43,0.0,3.19,48.0,-2.47
7632,2020-03-22,Raleigh/Greensboro,1.92,1017.0,3538.97,92.71,10643.08,3618.22,0.0,3.19,48.0,-2.47
7633,2020-03-15,Raleigh/Greensboro,2.07,974.96,3887.47,89.62,12394.92,3950.55,0.0,3.19,48.0,-2.47
7634,2020-03-01,Raleigh/Greensboro,1.87,971.38,3368.06,168.03,8926.56,3726.37,0.0,3.19,48.0,-2.47
7635,2020-03-08,Portland,2.08,241.71,5182.99,0.0,12149.21,12619.19,42.59,3.19,48.0,-2.47
7636,2020-03-29,Portland,1.85,308.41,5194.95,0.0,25535.89,17236.54,0.0,3.19,48.0,-2.47
7637,2020-03-22,Portland,2.06,148.38,7206.72,0.0,19553.35,18825.72,42.31,3.19,48.0,-2.47
7638,2020-03-15,Portland,2.05,207.2,6553.59,1.73,19289.3,26304.06,1.92,3.19,48.0,-2.47
7639,2020-03-01,Portland,1.89,162.33,4665.38,0.0,14433.38,18610.76,1.94,3.19,48.0,-2.47
7640,2020-03-08,Pittsburgh,1.1,2036.4,18.76,0.0,15918.34,0.0,0.0,3.19,48.0,-2.47
7641,2020-03-29,Pittsburgh,1.25,3825.2,10.06,0.0,16258.63,11.18,0.0,3.19,48.0,-2.47
7642,2020-03-22,Pittsburgh,1.2,2377.28,3.35,0.0,21167.09,0.0,0.0,3.19,48.0,-2.47
7643,2020-03-15,Pittsburgh,1.23,2370.23,20.66,0.0,23969.4,0.0,0.0,3.19,48.0,-2.47
7644,2020-03-01,Pittsburgh,1.18,1586.69,14.64,0.0,16395.63,0.0,0.0,3.19,48.0,-2.47
7645,2020-03-08,Phoenix/Tucson,1.6,1587.38,930.48,0.0,16202.54,1977.83,0.0,3.19,48.0,-2.47
7646,2020-03-29,Phoenix/Tucson,1.48,1769.97,2537.96,0.0,12095.98,4957.41,0.0,3.19,48.0,-2.47
7647,2020-03-22,Phoenix/Tucson,1.53,2533.0,1093.91,0.0,16542.81,2008.75,0.0,3.19,48.0,-2.47
7648,2020-03-15,Phoenix/Tucson,1.6,2245.18,1054.46,0.0,18885.42,127.27,0.0,3.19,48.0,-2.47
7649,2020-03-01,Phoenix/Tucson,1.55,1957.32,903.64,0.0,17094.2,3386.33,0.0,3.19,48.0,-2.47
7650,2020-03-08,Philadelphia,1.69,3974.12,4342.97,0.0,20360.31,3808.14,0.0,3.19,48.0,-2.47
7651,2020-03-29,Philadelphia,1.62,2756.02,4058.91,0.0,29318.37,4121.59,114.72,3.19,48.0,-2.47
7652,2020-03-22,Philadelphia,1.71,2282.88,3541.47,0.0,24958.99,4774.74,0.0,3.19,48.0,-2.47
7653,2020-03-15,Philadelphia,1.76,3251.14,4410.68,0.0,22741.77,3755.27,0.0,3.19,48.0,-2.47
7654,2020-03-01,Philadelphia,1.63,8514.45,7265.53,0.0,19283.78,4335.49,0.0,3.19,48.0,-2.47
7655,2020-03-08,Orlando,1.14,147.82,0.0,0.0,11182.65,0.0,0.0,3.19,48.0,-2.47
7656,2020-03-29,Orlando,1.16,230.38,0.0,0.0,11187.86,0.0,0.0,3.19,48.0,-2.47
7657,2020-03-22,Orlando,1.11,206.34,0.0,0.0,13406.98,0.0,0.0,3.19,48.0,-2.47
7658,2020-03-15,Orlando,1.16,169.83,2.39,0.0,13063.85,3.33,0.0,3.19,48.0,-2.47
7659,2020-03-01,Orlando,1.11,102.29,4.44,0.0,11839.43,0.0,0.0,3.19,48.0,-2.47
7660,2020-03-08,Northern New England,1.64,44.42,658.97,0.0,13459.21,15153.81,0.0,3.19,48.0,-2.47
7661,2020-03-29,Northern New England,1.69,50.23,358.76,0.0,12748.2,9441.29,0.0,3.19,48.0,-2.47
7662,2020-03-22,Northern New England,1.7,98.41,844.54,0.0,14770.51,13092.16,0.0,3.19,48.0,-2.47
7663,2020-03-15,Northern New England,1.69,61.56,934.02,0.0,16159.61,16411.1,0.0,3.19,48.0,-2.47
7664,2020-03-01,Northern New England,1.51,57.0,823.74,0.0,14207.29,16885.44,0.0,3.19,48.0,-2.47
7665,2020-03-08,New York,1.87,24147.7,22117.94,3.61,45701.51,6251.35,0.0,3.19,48.0,-2.47
7666,2020-03-29,New York,1.78,15404.62,18200.93,0.0,90342.37,3951.6,36.7,3.19,48.0,-2.47
7667,2020-03-22,New York,1.91,12938.88,14206.53,0.0,60093.57,6077.84,0.0,3.19,48.0,-2.47
7668,2020-03-15,New York,1.92,20598.29,18855.62,1.79,61983.79,6821.82,0.0,3.19,48.0,-2.47
7669,2020-03-01,New York,1.69,65926.99,82654.98,14.32,43870.9,7291.62,1.99,3.19,48.0,-2.47
7670,2020-03-08,New Orleans/Mobile,1.19,484.68,2.22,0.0,4297.12,1469.24,0.0,3.19,48.0,-2.47
7671,2020-03-29,New Orleans/Mobile,1.33,462.53,0.0,0.0,4171.17,2617.62,0.0,3.19,48.0,-2.47
7672,2020-03-22,New Orleans/Mobile,1.29,420.26,0.0,0.0,6227.35,3163.83,0.0,3.19,48.0,-2.47
7673,2020-03-15,New Orleans/Mobile,1.33,198.83,1.0,0.0,6895.41,1360.48,0.0,3.19,48.0,-2.47
7674,2020-03-01,New Orleans/Mobile,1.21,590.34,0.0,0.0,4295.62,4070.42,0.0,3.19,48.0,-2.47
7675,2020-03-08,Nashville,1.19,77.07,1116.48,0.0,12066.24,7019.91,0.0,3.19,48.0,-2.47
7676,2020-03-29,Nashville,1.61,84.67,1008.82,0.0,2822.24,9174.7,0.0,3.19,48.0,-2.47
7677,2020-03-22,Nashville,1.47,32.33,1248.07,0.0,7624.4,2416.6,0.0,3.19,48.0,-2.47
7678,2020-03-15,Nashville,1.51,72.56,1341.73,0.0,6648.4,6706.11,0.0,3.19,48.0,-2.47
7679,2020-03-01,Nashville,1.21,16.1,1068.93,0.0,7133.58,2331.56,0.0,3.19,48.0,-2.47
7680,2020-03-08,Miami/Ft. Lauderdale,1.18,379.94,2.9,0.0,14836.52,10.0,0.0,3.19,48.0,-2.47
7681,2020-03-29,Miami/Ft. Lauderdale,1.21,612.59,4.79,0.0,14380.49,0.0,0.0,3.19,48.0,-2.47
7682,2020-03-22,Miami/Ft. Lauderdale,1.14,369.44,4.75,0.0,17115.55,0.0,0.0,3.19,48.0,-2.47
7683,2020-03-15,Miami/Ft. Lauderdale,1.21,948.59,6.79,0.0,17991.02,3.33,0.0,3.19,48.0,-2.47
7684,2020-03-01,Miami/Ft. Lauderdale,1.11,358.78,4.94,0.0,15434.21,3.33,0.0,3.19,48.0,-2.47
7685,2020-03-08,Louisville,1.06,1.21,845.89,0.0,8262.31,2945.95,0.0,3.19,48.0,-2.47
7686,2020-03-29,Louisville,1.18,0.0,487.51,0.0,3331.62,4621.58,0.0,3.19,48.0,-2.47
7687,2020-03-22,Louisville,1.02,0.0,582.01,0.0,11305.35,1039.69,0.0,3.19,48.0,-2.47
7688,2020-03-15,Louisville,1.13,7.28,877.33,0.0,8325.76,2797.16,0.0,3.19,48.0,-2.47
7689,2020-03-01,Louisville,1.07,0.0,671.99,0.0,5209.31,894.12,0.0,3.19,48.0,-2.47
7690,2020-03-08,Los Angeles,1.94,7047.67,3511.31,11.62,79034.64,13455.11,0.0,3.19,48.0,-2.47
7691,2020-03-29,Los Angeles,1.7,6239.64,5730.17,31.84,48523.81,90538.79,0.0,3.19,48.0,-2.47
7692,2020-03-22,Los Angeles,1.98,6650.97,2450.46,12.08,87518.02,47324.95,0.0,3.19,48.0,-2.47
7693,2020-03-15,Los Angeles,2.1,11473.26,3680.99,1.64,108462.15,63930.57,0.0,3.19,48.0,-2.47
7694,2020-03-01,Los Angeles,1.69,11812.7,9640.45,57.83,135303.17,37564.54,0.0,3.19,48.0,-2.47
7695,2020-03-08,Las Vegas,1.65,659.6,485.16,0.0,8003.0,1446.09,0.0,3.19,48.0,-2.47
7696,2020-03-29,Las Vegas,1.4,624.9,1013.49,0.0,5719.18,3990.93,0.0,3.19,48.0,-2.47
7697,2020-03-22,Las Vegas,1.54,752.41,464.22,0.0,9361.43,665.2,0.0,3.19,48.0,-2.47
7698,2020-03-15,Las Vegas,1.59,550.43,525.85,0.0,9696.23,109.16,0.0,3.19,48.0,-2.47
7699,2020-03-01,Las Vegas,1.65,479.51,566.45,0.0,7533.42,1604.41,0.0,3.19,48.0,-2.47
7700,2020-03-08,Jacksonville,1.11,47.89,304.48,0.0,5387.07,73.87,0.0,3.19,48.0,-2.47
7701,2020-03-29,Jacksonville,1.22,100.13,376.79,0.0,5242.7,40.98,0.0,3.19,48.0,-2.47
7702,2020-03-22,Jacksonville,1.04,138.44,379.83,0.0,3858.85,0.0,0.0,3.19,48.0,-2.47
7703,2020-03-15,Jacksonville,1.17,109.44,283.02,0.0,4729.66,0.0,0.0,3.19,48.0,-2.47
7704,2020-03-01,Jacksonville,1.15,66.76,209.28,0.0,4333.09,142.52,0.0,3.19,48.0,-2.47
7705,2020-03-08,Indianapolis,1.33,282.48,701.53,0.0,10169.42,3459.6,0.0,3.19,48.0,-2.47
7706,2020-03-29,Indianapolis,1.47,300.39,740.51,0.0,1596.95,5897.99,0.0,3.19,48.0,-2.47
7707,2020-03-22,Indianapolis,1.13,320.78,1039.54,0.0,16208.51,1907.32,0.0,3.19,48.0,-2.47
7708,2020-03-15,Indianapolis,1.4,388.2,842.26,0.0,10762.38,4336.46,0.0,3.19,48.0,-2.47
